

** [alpha] Launch Training on 20230724_2130
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB0",
  "numGPUs": 4,
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "exp",
  "lr": 0.001,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B0 Pretrained Wegiths\n",
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_MITB0_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230724_2132 @20230724_2132 [EP 1/500] lr: 0.0010000000474974513, took: 111.48s (avg: 111.48s), ETA: 0d:15h:23m:9s [TRAIN] loss: 0.9905, iou: 0.0048, f1: 0.0095 [EVAL] loss: 0.9904, iou: 0.0050, f1: 0.0096
@20230725_0033 @20230725_0033 [EP 283/500] lr: 7.495834870496765e-05, took: 36.98s (avg: 36.98s), ETA: 0d:2h:10m:12s [TRAIN] loss: 0.6377, iou: 0.2367, f1: 0.3623 [EVAL] loss: 0.6749, iou: 0.2040, f1: 0.3251
@20230725_0034 @20230725_0034 [EP 284/500] lr: 7.427283708238974e-05, took: 37.23s (avg: 37.23s), ETA: 0d:2h:13m:12s [TRAIN] loss: 0.6353, iou: 0.2390, f1: 0.3647 [EVAL] loss: 0.6721, iou: 0.2064, f1: 0.3279
@20230725_0034 @20230725_0034 [EP 285/500] lr: 7.359359005931765e-05, took: 37.03s (avg: 37.03s), ETA: 0d:2h:12m:35s [TRAIN] loss: 0.6332, iou: 0.2408, f1: 0.3668 [EVAL] loss: 0.6728, iou: 0.2057, f1: 0.3272
@20230725_0035 @20230725_0035 [EP 286/500] lr: 7.292056398000568e-05, took: 37.09s (avg: 37.09s), ETA: 0d:2h:11m:58s [TRAIN] loss: 0.6323, iou: 0.2415, f1: 0.3677 [EVAL] loss: 0.6716, iou: 0.2066, f1: 0.3284
@20230725_0036 @20230725_0036 [EP 287/500] lr: 7.22536860848777e-05, took: 37.10s (avg: 37.10s), ETA: 0d:2h:11m:21s [TRAIN] loss: 0.6352, iou: 0.2395, f1: 0.3648 [EVAL] loss: 0.6724, iou: 0.2059, f1: 0.3276
@20230725_0036 @20230725_0036 [EP 288/500] lr: 7.15929054422304e-05, took: 37.15s (avg: 37.15s), ETA: 0d:2h:10m:44s [TRAIN] loss: 0.6359, iou: 0.2381, f1: 0.3641 [EVAL] loss: 0.6741, iou: 0.2050, f1: 0.3259
@20230725_0037 @20230725_0037 [EP 289/500] lr: 7.09381711203605e-05, took: 37.20s (avg: 37.20s), ETA: 0d:2h:10m:7s [TRAIN] loss: 0.6345, iou: 0.2398, f1: 0.3655 [EVAL] loss: 0.6723, iou: 0.2062, f1: 0.3277
@20230725_0038 @20230725_0038 [EP 290/500] lr: 7.028942491160706e-05, took: 36.95s (avg: 36.95s), ETA: 0d:2h:6m:0s [TRAIN] loss: 0.6326, iou: 0.2417, f1: 0.3674 [EVAL] loss: 0.6698, iou: 0.2080, f1: 0.3302
@20230725_0038 @20230725_0038 [EP 291/500] lr: 6.96466158842668e-05, took: 37.04s (avg: 37.04s), ETA: 0d:2h:8m:53s [TRAIN] loss: 0.6333, iou: 0.2407, f1: 0.3667 [EVAL] loss: 0.6711, iou: 0.2069, f1: 0.3289
@20230725_0039 @20230725_0039 [EP 292/500] lr: 6.900967855472118e-05, took: 37.42s (avg: 37.42s), ETA: 0d:2h:8m:16s [TRAIN] loss: 0.6301, iou: 0.2434, f1: 0.3699 [EVAL] loss: 0.6694, iou: 0.2084, f1: 0.3306
@20230725_0040 @20230725_0040 [EP 293/500] lr: 6.837856926722452e-05, took: 36.88s (avg: 36.88s), ETA: 0d:2h:4m:12s [TRAIN] loss: 0.6343, iou: 0.2400, f1: 0.3657 [EVAL] loss: 0.6707, iou: 0.2075, f1: 0.3293
@20230725_0040 @20230725_0040 [EP 294/500] lr: 6.775322981411591e-05, took: 37.12s (avg: 37.12s), ETA: 0d:2h:7m:2s [TRAIN] loss: 0.6318, iou: 0.2422, f1: 0.3682 [EVAL] loss: 0.6721, iou: 0.2063, f1: 0.3279
@20230725_0041 @20230725_0041 [EP 295/500] lr: 6.713360926369205e-05, took: 37.25s (avg: 37.25s), ETA: 0d:2h:6m:25s [TRAIN] loss: 0.6341, iou: 0.2401, f1: 0.3659 [EVAL] loss: 0.6715, iou: 0.2067, f1: 0.3285
@20230725_0041 @20230725_0041 [EP 296/500] lr: 6.651965668424964e-05, took: 36.97s (avg: 36.97s), ETA: 0d:2h:2m:24s [TRAIN] loss: 0.6306, iou: 0.2428, f1: 0.3694 [EVAL] loss: 0.6691, iou: 0.2087, f1: 0.3309
@20230725_0042 @20230725_0042 [EP 297/500] lr: 6.591132114408538e-05, took: 36.87s (avg: 36.87s), ETA: 0d:2h:1m:48s [TRAIN] loss: 0.6284, iou: 0.2451, f1: 0.3716 [EVAL] loss: 0.6684, iou: 0.2093, f1: 0.3316
@20230725_0043 @20230725_0043 [EP 298/500] lr: 6.530854443553835e-05, took: 37.07s (avg: 37.07s), ETA: 0d:2h:4m:34s [TRAIN] loss: 0.6291, iou: 0.2442, f1: 0.3709 [EVAL] loss: 0.6705, iou: 0.2075, f1: 0.3295
@20230725_0043 @20230725_0043 [EP 299/500] lr: 6.471128290286288e-05, took: 37.12s (avg: 37.12s), ETA: 0d:2h:3m:57s [TRAIN] loss: 0.6297, iou: 0.2441, f1: 0.3703 [EVAL] loss: 0.6702, iou: 0.2080, f1: 0.3298
@20230725_0044 @20230725_0044 [EP 300/500] lr: 6.411947833839804e-05, took: 37.28s (avg: 37.28s), ETA: 0d:2h:3m:20s [TRAIN] loss: 0.6287, iou: 0.2447, f1: 0.3713 [EVAL] loss: 0.6698, iou: 0.2083, f1: 0.3302
@20230725_0045 @20230725_0045 [EP 301/500] lr: 6.353309436235577e-05, took: 38.41s (avg: 38.41s), ETA: 0d:2h:6m:2s [TRAIN] loss: 0.6309, iou: 0.2431, f1: 0.3691 [EVAL] loss: 0.6668, iou: 0.2106, f1: 0.3332
@20230725_0045 @20230725_0045 [EP 302/500] lr: 6.295206549111754e-05, took: 37.33s (avg: 37.33s), ETA: 0d:2h:2m:6s [TRAIN] loss: 0.6299, iou: 0.2442, f1: 0.3701 [EVAL] loss: 0.6680, iou: 0.2096, f1: 0.3320
@20230725_0046 @20230725_0046 [EP 303/500] lr: 6.237635534489527e-05, took: 37.46s (avg: 37.46s), ETA: 0d:2h:1m:29s [TRAIN] loss: 0.6291, iou: 0.2442, f1: 0.3709 [EVAL] loss: 0.6678, iou: 0.2096, f1: 0.3322
@20230725_0047 @20230725_0047 [EP 304/500] lr: 6.180590571602806e-05, took: 37.32s (avg: 37.32s), ETA: 0d:2h:0m:52s [TRAIN] loss: 0.6280, iou: 0.2452, f1: 0.3720 [EVAL] loss: 0.6685, iou: 0.2093, f1: 0.3315
@20230725_0047 @20230725_0047 [EP 305/500] lr: 6.124068022472784e-05, took: 37.41s (avg: 37.41s), ETA: 0d:2h:0m:15s [TRAIN] loss: 0.6314, iou: 0.2432, f1: 0.3686 [EVAL] loss: 0.6673, iou: 0.2103, f1: 0.3327
@20230725_0048 @20230725_0048 [EP 306/500] lr: 6.068061702535488e-05, took: 37.07s (avg: 37.07s), ETA: 0d:1h:59m:38s [TRAIN] loss: 0.6283, iou: 0.2449, f1: 0.3717 [EVAL] loss: 0.6664, iou: 0.2109, f1: 0.3336
@20230725_0049 @20230725_0049 [EP 307/500] lr: 6.012567973812111e-05, took: 36.99s (avg: 36.99s), ETA: 0d:1h:55m:48s [TRAIN] loss: 0.6296, iou: 0.2439, f1: 0.3704 [EVAL] loss: 0.6681, iou: 0.2095, f1: 0.3319
@20230725_0049 @20230725_0049 [EP 308/500] lr: 5.957581743132323e-05, took: 37.38s (avg: 37.38s), ETA: 0d:1h:58m:24s [TRAIN] loss: 0.6271, iou: 0.2460, f1: 0.3729 [EVAL] loss: 0.6676, iou: 0.2096, f1: 0.3324
@20230725_0050 @20230725_0050 [EP 309/500] lr: 5.903097917325795e-05, took: 37.52s (avg: 37.52s), ETA: 0d:1h:57m:47s [TRAIN] loss: 0.6254, iou: 0.2477, f1: 0.3746 [EVAL] loss: 0.6665, iou: 0.2108, f1: 0.3335
@20230725_0050 @20230725_0050 [EP 310/500] lr: 5.8491128584137186e-05, took: 36.99s (avg: 36.99s), ETA: 0d:1h:54m:0s [TRAIN] loss: 0.6275, iou: 0.2456, f1: 0.3725 [EVAL] loss: 0.6698, iou: 0.2085, f1: 0.3302
@20230725_0051 @20230725_0051 [EP 311/500] lr: 5.795621473225765e-05, took: 37.14s (avg: 37.14s), ETA: 0d:1h:56m:33s [TRAIN] loss: 0.6270, iou: 0.2462, f1: 0.3730 [EVAL] loss: 0.6664, iou: 0.2110, f1: 0.3336
@20230725_0052 @20230725_0052 [EP 312/500] lr: 5.7426190323894843e-05, took: 37.27s (avg: 37.27s), ETA: 0d:1h:55m:56s [TRAIN] loss: 0.6284, iou: 0.2451, f1: 0.3716 [EVAL] loss: 0.6673, iou: 0.2101, f1: 0.3327
@20230725_0052 @20230725_0052 [EP 313/500] lr: 5.6901011703303084e-05, took: 36.92s (avg: 36.92s), ETA: 0d:1h:52m:12s [TRAIN] loss: 0.6250, iou: 0.2482, f1: 0.3750 [EVAL] loss: 0.6664, iou: 0.2110, f1: 0.3336
@20230725_0053 @20230725_0053 [EP 314/500] lr: 5.638063885271549e-05, took: 37.38s (avg: 37.38s), ETA: 0d:1h:54m:42s [TRAIN] loss: 0.6274, iou: 0.2461, f1: 0.3726 [EVAL] loss: 0.6675, iou: 0.2096, f1: 0.3325
@20230725_0054 @20230725_0054 [EP 315/500] lr: 5.586502447840758e-05, took: 37.34s (avg: 37.34s), ETA: 0d:1h:54m:5s [TRAIN] loss: 0.6345, iou: 0.2401, f1: 0.3655 [EVAL] loss: 0.6665, iou: 0.2107, f1: 0.3335
@20230725_0054 @20230725_0054 [EP 316/500] lr: 5.535412492463365e-05, took: 37.35s (avg: 37.35s), ETA: 0d:1h:53m:28s [TRAIN] loss: 0.6263, iou: 0.2471, f1: 0.3737 [EVAL] loss: 0.6664, iou: 0.2108, f1: 0.3336
@20230725_0055 @20230725_0055 [EP 317/500] lr: 5.484790017362684e-05, took: 36.81s (avg: 36.81s), ETA: 0d:1h:49m:48s [TRAIN] loss: 0.6272, iou: 0.2464, f1: 0.3728 [EVAL] loss: 0.6665, iou: 0.2108, f1: 0.3335
@20230725_0056 @20230725_0056 [EP 318/500] lr: 5.434630293166265e-05, took: 37.34s (avg: 37.34s), ETA: 0d:1h:52m:14s [TRAIN] loss: 0.6268, iou: 0.2464, f1: 0.3732 [EVAL] loss: 0.6658, iou: 0.2111, f1: 0.3342
@20230725_0056 @20230725_0056 [EP 319/500] lr: 5.38492931809742e-05, took: 37.06s (avg: 37.06s), ETA: 0d:1h:51m:37s [TRAIN] loss: 0.6259, iou: 0.2475, f1: 0.3741 [EVAL] loss: 0.6660, iou: 0.2110, f1: 0.3340
@20230725_0057 @20230725_0057 [EP 320/500] lr: 5.335682726581581e-05, took: 36.91s (avg: 36.91s), ETA: 0d:1h:48m:0s [TRAIN] loss: 0.6263, iou: 0.2465, f1: 0.3737 [EVAL] loss: 0.6697, iou: 0.2075, f1: 0.3303
@20230725_0058 @20230725_0058 [EP 321/500] lr: 5.28688651684206e-05, took: 37.02s (avg: 37.02s), ETA: 0d:1h:50m:23s [TRAIN] loss: 0.6270, iou: 0.2462, f1: 0.3730 [EVAL] loss: 0.6652, iou: 0.2118, f1: 0.3348
@20230725_0058 @20230725_0058 [EP 322/500] lr: 5.238536687102169e-05, took: 37.03s (avg: 37.03s), ETA: 0d:1h:49m:46s [TRAIN] loss: 0.6234, iou: 0.2490, f1: 0.3766 [EVAL] loss: 0.6650, iou: 0.2120, f1: 0.3350
@20230725_0059 @20230725_0059 [EP 323/500] lr: 5.19062923558522e-05, took: 37.02s (avg: 37.02s), ETA: 0d:1h:49m:9s [TRAIN] loss: 0.6255, iou: 0.2479, f1: 0.3745 [EVAL] loss: 0.6641, iou: 0.2126, f1: 0.3359
@20230725_0059 @20230725_0059 [EP 324/500] lr: 5.1431594329187647e-05, took: 37.09s (avg: 37.09s), ETA: 0d:1h:48m:32s [TRAIN] loss: 0.6255, iou: 0.2481, f1: 0.3745 [EVAL] loss: 0.6641, iou: 0.2127, f1: 0.3359
@20230725_0100 @20230725_0100 [EP 325/500] lr: 5.096124004921876e-05, took: 37.17s (avg: 37.17s), ETA: 0d:1h:47m:55s [TRAIN] loss: 0.6253, iou: 0.2483, f1: 0.3747 [EVAL] loss: 0.6643, iou: 0.2125, f1: 0.3357
@20230725_0101 @20230725_0101 [EP 326/500] lr: 5.049518949817866e-05, took: 37.07s (avg: 37.07s), ETA: 0d:1h:47m:18s [TRAIN] loss: 0.6260, iou: 0.2472, f1: 0.3740 [EVAL] loss: 0.6667, iou: 0.2104, f1: 0.3333
@20230725_0101 @20230725_0101 [EP 327/500] lr: 5.003339902032167e-05, took: 37.08s (avg: 37.08s), ETA: 0d:1h:46m:41s [TRAIN] loss: 0.6247, iou: 0.2486, f1: 0.3753 [EVAL] loss: 0.6645, iou: 0.2122, f1: 0.3355
@20230725_0102 @20230725_0102 [EP 328/500] lr: 4.957583223585971e-05, took: 37.15s (avg: 37.15s), ETA: 0d:1h:46m:4s [TRAIN] loss: 0.6249, iou: 0.2480, f1: 0.3751 [EVAL] loss: 0.6645, iou: 0.2123, f1: 0.3355
@20230725_0103 @20230725_0103 [EP 329/500] lr: 4.91224491270259e-05, took: 37.17s (avg: 37.17s), ETA: 0d:1h:45m:27s [TRAIN] loss: 0.6229, iou: 0.2495, f1: 0.3771 [EVAL] loss: 0.6645, iou: 0.2124, f1: 0.3355
@20230725_0103 @20230725_0103 [EP 330/500] lr: 4.8673209676053375e-05, took: 37.24s (avg: 37.24s), ETA: 0d:1h:44m:50s [TRAIN] loss: 0.6232, iou: 0.2495, f1: 0.3768 [EVAL] loss: 0.6646, iou: 0.2124, f1: 0.3354
@20230725_0104 @20230725_0104 [EP 331/500] lr: 4.822808477911167e-05, took: 37.04s (avg: 37.04s), ETA: 0d:1h:44m:13s [TRAIN] loss: 0.6228, iou: 0.2502, f1: 0.3772 [EVAL] loss: 0.6661, iou: 0.2111, f1: 0.3339
@20230725_0105 @20230725_0105 [EP 332/500] lr: 4.778702714247629e-05, took: 37.14s (avg: 37.14s), ETA: 0d:1h:43m:36s [TRAIN] loss: 0.6253, iou: 0.2475, f1: 0.3747 [EVAL] loss: 0.6662, iou: 0.2111, f1: 0.3338
@20230725_0105 @20230725_0105 [EP 333/500] lr: 4.735000038635917e-05, took: 37.09s (avg: 37.09s), ETA: 0d:1h:42m:59s [TRAIN] loss: 0.6211, iou: 0.2511, f1: 0.3789 [EVAL] loss: 0.6640, iou: 0.2129, f1: 0.3360
@20230725_0106 @20230725_0106 [EP 334/500] lr: 4.691697540692985e-05, took: 37.10s (avg: 37.10s), ETA: 0d:1h:42m:22s [TRAIN] loss: 0.6217, iou: 0.2515, f1: 0.3783 [EVAL] loss: 0.6661, iou: 0.2114, f1: 0.3339
@20230725_0106 @20230725_0106 [EP 335/500] lr: 4.648790854844265e-05, took: 37.08s (avg: 37.08s), ETA: 0d:1h:41m:45s [TRAIN] loss: 0.6208, iou: 0.2515, f1: 0.3792 [EVAL] loss: 0.6640, iou: 0.2126, f1: 0.3360
@20230725_0107 @20230725_0107 [EP 336/500] lr: 4.606276343110949e-05, took: 37.08s (avg: 37.08s), ETA: 0d:1h:41m:8s [TRAIN] loss: 0.6200, iou: 0.2522, f1: 0.3800 [EVAL] loss: 0.6633, iou: 0.2132, f1: 0.3367
@20230725_0108 @20230725_0108 [EP 337/500] lr: 4.564151095109992e-05, took: 37.16s (avg: 37.16s), ETA: 0d:1h:40m:31s [TRAIN] loss: 0.6191, iou: 0.2530, f1: 0.3809 [EVAL] loss: 0.6636, iou: 0.2132, f1: 0.3364
@20230725_0108 @20230725_0108 [EP 338/500] lr: 4.522410745266825e-05, took: 37.11s (avg: 37.11s), ETA: 0d:1h:39m:54s [TRAIN] loss: 0.6220, iou: 0.2507, f1: 0.3780 [EVAL] loss: 0.6628, iou: 0.2136, f1: 0.3372
@20230725_0109 @20230725_0109 [EP 339/500] lr: 4.481052019400522e-05, took: 37.59s (avg: 37.59s), ETA: 0d:1h:39m:17s [TRAIN] loss: 0.6199, iou: 0.2523, f1: 0.3801 [EVAL] loss: 0.6639, iou: 0.2128, f1: 0.3361
@20230725_0110 @20230725_0110 [EP 340/500] lr: 4.4400720071280375e-05, took: 38.09s (avg: 38.09s), ETA: 0d:1h:41m:20s [TRAIN] loss: 0.6204, iou: 0.2519, f1: 0.3796 [EVAL] loss: 0.6628, iou: 0.2138, f1: 0.3372
@20230725_0110 @20230725_0110 [EP 341/500] lr: 4.3994663428748026e-05, took: 37.19s (avg: 37.19s), ETA: 0d:1h:38m:3s [TRAIN] loss: 0.6207, iou: 0.2518, f1: 0.3793 [EVAL] loss: 0.6623, iou: 0.2141, f1: 0.3377
@20230725_0111 @20230725_0111 [EP 342/500] lr: 4.359232116257772e-05, took: 37.20s (avg: 37.20s), ETA: 0d:1h:37m:26s [TRAIN] loss: 0.6194, iou: 0.2530, f1: 0.3806 [EVAL] loss: 0.6621, iou: 0.2143, f1: 0.3379
@20230725_0112 @20230725_0112 [EP 343/500] lr: 4.319366053096019e-05, took: 37.16s (avg: 37.16s), ETA: 0d:1h:36m:49s [TRAIN] loss: 0.6219, iou: 0.2510, f1: 0.3781 [EVAL] loss: 0.6633, iou: 0.2134, f1: 0.3367
@20230725_0112 @20230725_0112 [EP 344/500] lr: 4.2798641516128555e-05, took: 37.03s (avg: 37.03s), ETA: 0d:1h:36m:12s [TRAIN] loss: 0.6215, iou: 0.2512, f1: 0.3785 [EVAL] loss: 0.6620, iou: 0.2144, f1: 0.3380
@20230725_0113 @20230725_0113 [EP 345/500] lr: 4.240723865223117e-05, took: 37.28s (avg: 37.28s), ETA: 0d:1h:35m:35s [TRAIN] loss: 0.6196, iou: 0.2527, f1: 0.3804 [EVAL] loss: 0.6634, iou: 0.2131, f1: 0.3366
@20230725_0114 @20230725_0114 [EP 346/500] lr: 4.201941555947997e-05, took: 37.41s (avg: 37.41s), ETA: 0d:1h:34m:58s [TRAIN] loss: 0.6204, iou: 0.2516, f1: 0.3796 [EVAL] loss: 0.6617, iou: 0.2145, f1: 0.3383
@20230725_0114 @20230725_0114 [EP 347/500] lr: 4.163513585808687e-05, took: 37.19s (avg: 37.19s), ETA: 0d:1h:34m:21s [TRAIN] loss: 0.6176, iou: 0.2544, f1: 0.3824 [EVAL] loss: 0.6614, iou: 0.2148, f1: 0.3386
@20230725_0115 @20230725_0115 [EP 348/500] lr: 4.125437408220023e-05, took: 37.15s (avg: 37.15s), ETA: 0d:1h:33m:44s [TRAIN] loss: 0.6199, iou: 0.2523, f1: 0.3801 [EVAL] loss: 0.6617, iou: 0.2147, f1: 0.3383
@20230725_0115 @20230725_0115 [EP 349/500] lr: 4.0877093852031976e-05, took: 37.20s (avg: 37.20s), ETA: 0d:1h:33m:7s [TRAIN] loss: 0.6211, iou: 0.2516, f1: 0.3789 [EVAL] loss: 0.6616, iou: 0.2147, f1: 0.3384
@20230725_0116 @20230725_0116 [EP 350/500] lr: 4.0503262425772846e-05, took: 37.14s (avg: 37.14s), ETA: 0d:1h:32m:30s [TRAIN] loss: 0.6195, iou: 0.2535, f1: 0.3805 [EVAL] loss: 0.6614, iou: 0.2148, f1: 0.3386
@20230725_0117 @20230725_0117 [EP 351/500] lr: 4.013285069959238e-05, took: 37.07s (avg: 37.07s), ETA: 0d:1h:31m:53s [TRAIN] loss: 0.6181, iou: 0.2542, f1: 0.3819 [EVAL] loss: 0.6612, iou: 0.2151, f1: 0.3388
@20230725_0117 @20230725_0117 [EP 352/500] lr: 3.976582593168132e-05, took: 37.32s (avg: 37.32s), ETA: 0d:1h:31m:16s [TRAIN] loss: 0.6178, iou: 0.2545, f1: 0.3822 [EVAL] loss: 0.6625, iou: 0.2140, f1: 0.3375
@20230725_0118 @20230725_0118 [EP 353/500] lr: 3.9402159018209204e-05, took: 36.99s (avg: 36.99s), ETA: 0d:1h:28m:12s [TRAIN] loss: 0.6165, iou: 0.2552, f1: 0.3835 [EVAL] loss: 0.6622, iou: 0.2142, f1: 0.3378
@20230725_0119 @20230725_0119 [EP 354/500] lr: 3.904181357938796e-05, took: 37.00s (avg: 37.00s), ETA: 0d:1h:27m:36s [TRAIN] loss: 0.6194, iou: 0.2530, f1: 0.3806 [EVAL] loss: 0.6608, iou: 0.2153, f1: 0.3392
@20230725_0119 @20230725_0119 [EP 355/500] lr: 3.8684767787344754e-05, took: 37.19s (avg: 37.19s), ETA: 0d:1h:29m:25s [TRAIN] loss: 0.6176, iou: 0.2543, f1: 0.3824 [EVAL] loss: 0.6609, iou: 0.2154, f1: 0.3391
@20230725_0120 @20230725_0120 [EP 356/500] lr: 3.8330985262291506e-05, took: 37.35s (avg: 37.35s), ETA: 0d:1h:28m:48s [TRAIN] loss: 0.6188, iou: 0.2537, f1: 0.3812 [EVAL] loss: 0.6614, iou: 0.2148, f1: 0.3386
@20230725_0121 @20230725_0121 [EP 357/500] lr: 3.798044053837657e-05, took: 36.86s (avg: 36.86s), ETA: 0d:1h:25m:48s [TRAIN] loss: 0.6184, iou: 0.2538, f1: 0.3816 [EVAL] loss: 0.6616, iou: 0.2147, f1: 0.3384
@20230725_0121 @20230725_0121 [EP 358/500] lr: 3.763310087379068e-05, took: 37.25s (avg: 37.25s), ETA: 0d:1h:27m:34s [TRAIN] loss: 0.6161, iou: 0.2560, f1: 0.3839 [EVAL] loss: 0.6604, iou: 0.2156, f1: 0.3396
@20230725_0122 @20230725_0122 [EP 359/500] lr: 3.7288937164703384e-05, took: 37.34s (avg: 37.34s), ETA: 0d:1h:26m:57s [TRAIN] loss: 0.6182, iou: 0.2542, f1: 0.3818 [EVAL] loss: 0.6622, iou: 0.2142, f1: 0.3378
@20230725_0123 @20230725_0123 [EP 360/500] lr: 3.694792030728422e-05, took: 37.36s (avg: 37.36s), ETA: 0d:1h:26m:20s [TRAIN] loss: 0.6162, iou: 0.2559, f1: 0.3838 [EVAL] loss: 0.6605, iou: 0.2156, f1: 0.3395
@20230725_0123 @20230725_0123 [EP 361/500] lr: 3.6610021197702736e-05, took: 36.99s (avg: 36.99s), ETA: 0d:1h:23m:24s [TRAIN] loss: 0.6186, iou: 0.2538, f1: 0.3814 [EVAL] loss: 0.6610, iou: 0.2153, f1: 0.3390
@20230725_0124 @20230725_0124 [EP 362/500] lr: 3.627521437010728e-05, took: 37.06s (avg: 37.06s), ETA: 0d:1h:25m:6s [TRAIN] loss: 0.6170, iou: 0.2550, f1: 0.3830 [EVAL] loss: 0.6603, iou: 0.2157, f1: 0.3397
@20230725_0124 @20230725_0124 [EP 363/500] lr: 3.594347072066739e-05, took: 36.90s (avg: 36.90s), ETA: 0d:1h:22m:12s [TRAIN] loss: 0.6178, iou: 0.2541, f1: 0.3822 [EVAL] loss: 0.6612, iou: 0.2149, f1: 0.3388
@20230725_0125 @20230725_0125 [EP 364/500] lr: 3.561475750757381e-05, took: 36.81s (avg: 36.81s), ETA: 0d:1h:21m:36s [TRAIN] loss: 0.6201, iou: 0.2523, f1: 0.3799 [EVAL] loss: 0.6623, iou: 0.2141, f1: 0.3377
@20230725_0126 @20230725_0126 [EP 365/500] lr: 3.52890529029537e-05, took: 37.42s (avg: 37.42s), ETA: 0d:1h:23m:15s [TRAIN] loss: 0.6190, iou: 0.2533, f1: 0.3810 [EVAL] loss: 0.6611, iou: 0.2152, f1: 0.3389
@20230725_0126 @20230725_0126 [EP 366/500] lr: 3.4966324164997786e-05, took: 37.10s (avg: 37.10s), ETA: 0d:1h:22m:38s [TRAIN] loss: 0.6153, iou: 0.2564, f1: 0.3847 [EVAL] loss: 0.6606, iou: 0.2156, f1: 0.3394
@20230725_0127 @20230725_0127 [EP 367/500] lr: 3.464654946583323e-05, took: 37.00s (avg: 37.00s), ETA: 0d:1h:19m:48s [TRAIN] loss: 0.6161, iou: 0.2557, f1: 0.3839 [EVAL] loss: 0.6606, iou: 0.2154, f1: 0.3394
@20230725_0128 @20230725_0128 [EP 368/500] lr: 3.432969970162958e-05, took: 37.37s (avg: 37.37s), ETA: 0d:1h:21m:24s [TRAIN] loss: 0.6188, iou: 0.2535, f1: 0.3812 [EVAL] loss: 0.6608, iou: 0.2153, f1: 0.3392
@20230725_0128 @20230725_0128 [EP 369/500] lr: 3.401574576855637e-05, took: 37.34s (avg: 37.34s), ETA: 0d:1h:20m:47s [TRAIN] loss: 0.6139, iou: 0.2579, f1: 0.3861 [EVAL] loss: 0.6605, iou: 0.2156, f1: 0.3395
@20230725_0129 @20230725_0129 [EP 370/500] lr: 3.370466220076196e-05, took: 36.93s (avg: 36.93s), ETA: 0d:1h:18m:0s [TRAIN] loss: 0.6183, iou: 0.2543, f1: 0.3817 [EVAL] loss: 0.6601, iou: 0.2157, f1: 0.3399
@20230725_0130 @20230725_0130 [EP 371/500] lr: 3.33964271703735e-05, took: 37.06s (avg: 37.06s), ETA: 0d:1h:19m:33s [TRAIN] loss: 0.6175, iou: 0.2550, f1: 0.3825 [EVAL] loss: 0.6607, iou: 0.2153, f1: 0.3393
@20230725_0130 @20230725_0130 [EP 372/500] lr: 3.309100793558173e-05, took: 37.12s (avg: 37.12s), ETA: 0d:1h:18m:56s [TRAIN] loss: 0.6162, iou: 0.2555, f1: 0.3838 [EVAL] loss: 0.6609, iou: 0.2152, f1: 0.3391
@20230725_0131 @20230725_0131 [EP 373/500] lr: 3.2788382668513805e-05, took: 37.18s (avg: 37.18s), ETA: 0d:1h:18m:19s [TRAIN] loss: 0.6171, iou: 0.2551, f1: 0.3829 [EVAL] loss: 0.6615, iou: 0.2148, f1: 0.3385
@20230725_0132 @20230725_0132 [EP 374/500] lr: 3.248852590331808e-05, took: 37.09s (avg: 37.09s), ETA: 0d:1h:17m:42s [TRAIN] loss: 0.6172, iou: 0.2549, f1: 0.3828 [EVAL] loss: 0.6601, iou: 0.2159, f1: 0.3399
@20230725_0132 @20230725_0132 [EP 375/500] lr: 3.219140853616409e-05, took: 37.00s (avg: 37.00s), ETA: 0d:1h:15m:0s [TRAIN] loss: 0.6157, iou: 0.2562, f1: 0.3843 [EVAL] loss: 0.6617, iou: 0.2146, f1: 0.3383
@20230725_0133 @20230725_0133 [EP 376/500] lr: 3.189701237715781e-05, took: 37.20s (avg: 37.20s), ETA: 0d:1h:16m:28s [TRAIN] loss: 0.6175, iou: 0.2546, f1: 0.3825 [EVAL] loss: 0.6603, iou: 0.2157, f1: 0.3397
@20230725_0133 @20230725_0133 [EP 377/500] lr: 3.1605304684489965e-05, took: 37.31s (avg: 37.31s), ETA: 0d:1h:15m:51s [TRAIN] loss: 0.6151, iou: 0.2568, f1: 0.3849 [EVAL] loss: 0.6603, iou: 0.2157, f1: 0.3397
